Fecha,Hora,Jornada,Equipo,Especie,Tratamiento,Micrositio,Orientación,Semillas/Hoyo,Protector,Sustrato,Lat,Lng,Golpes,Notas,Foto URL
20/12/2025,11:18:14,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.286365,-0.75784,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FVF6K7klBaXvYTVYfq9zp.jpg?alt=media&token=3e40603f-687c-4cc7-8cc8-11075838618a
20/12/2025,11:18:07,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FAmHCFeLzYTrXLVNMcWM6.jpg?alt=media&token=f67aa5df-17f5-48ab-8e00-fc34e5a82630
20/12/2025,11:17:49,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.286727442002466,-0.7572970551410977,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FyReUeIsv5Cqx0Is4c9p2.jpg?alt=media&token=af58a3cd-ad1a-4f5e-a119-5c8e11092919
20/12/2025,11:17:09,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28673879784836,-0.7572335103817069,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FNJ3np9oFQNjNgurid4GK.jpg?alt=media&token=d0111f2b-b119-471b-9e9c-4e79b975d0e8
20/12/2025,11:16:36,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F2uhQ3kBERBHfBf5Yu9gB.jpg?alt=media&token=620699c6-4f5e-4f5b-8dd7-1a2694e4bc61
20/12/2025,11:16:19,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.286738401066756,-0.7572357975917237,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F4OQCHgUqMOxTgcvZEr0Q.jpg?alt=media&token=48347bd8-e8fe-4f5a-9772-83a8b32cacef
20/12/2025,11:16:10,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2863641,-0.7570823,1,"",
20/12/2025,11:16:03,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2863622,-0.7570844,1,"",
20/12/2025,11:15:57,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2864134,-0.7570986,1,"",
20/12/2025,11:15:56,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2862933,-0.75766,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FBtI8OeBRD8UN07fvhuLT.jpg?alt=media&token=5d0a19e9-3224-46e1-8a4e-fcb7c1e2e311
20/12/2025,11:15:52,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2865182,-0.757263,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1LBWucDgA264ejxnH5fE.jpg?alt=media&token=e7bb28ff-25c8-4d00-939b-c82ebc6a20a0
20/12/2025,11:15:51,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2866283,-0.7573983,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F8EHDpj0w9MFMEjumUHxd.jpg?alt=media&token=1594d639-c209-45d8-bbc4-342f7dff1d47
20/12/2025,11:15:02,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2863033,-0.7573517,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fczc7wSXdzgWNNV5yCaBf.jpg?alt=media&token=8cad8416-c6a0-4471-b8a7-8c90a6b9d504
20/12/2025,11:14:54,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FN9UecxzvQGcszj1q4nti.jpg?alt=media&token=67a5f905-12ce-49ad-8d95-c3dff9eb536c
20/12/2025,11:13:03,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2864998,-0.7571894,1,"Piedra",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FKDRoBddgLYbAsbNMZsFQ.jpg?alt=media&token=6bf75595-8815-47f7-8537-20b41b002ce2
20/12/2025,11:12:56,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.28670487825825,-0.757213626889751,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F6PmKVGuVUhBoSlBI7lTP.jpg?alt=media&token=584e8292-4e5d-4191-8de3-057722f28b01
20/12/2025,11:12:29,0C75tonmZQtEmIslT396,Sergio y Clara,Encina,Pregerminado 72h,Nodriza Viva,Norte,2,No,No,38.3041361,-0.6386296,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FUXXIoyPoW8eWWdDmvQoS.jpg?alt=media&token=eebf9c1b-138c-40c5-8ce1-598e175d9291
20/12/2025,11:12:20,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28670452637358,-0.7572156319472093,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FdKSn4mFOsWF8SecUw0VD.jpg?alt=media&token=da42c2c0-e963-44d1-80af-e40450a8dbe8
20/12/2025,11:12:04,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2862583,-0.757375,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FXiI8M3ud6Yl8uIKiG8PU.jpg?alt=media&token=9c1aaee5-fddb-4ff6-8983-b3291fed4470
20/12/2025,11:11:51,0C75tonmZQtEmIslT396,Sergio y Clara,Encina,Pregerminado 72h,Nodriza Viva,Sur,3,No,No,38.306479,-0.7445185,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FfoboI5PzBtyZiZnqtMwf.jpg?alt=media&token=f2e4d25c-cfaf-45a3-94c0-c80203dee85c
20/12/2025,11:11:50,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28672524751362,-0.7571996591192302,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Ftyz4gLMpfxDtLw631QoK.jpg?alt=media&token=6d19765d-d31c-48d1-b067-4011cae28b43
20/12/2025,11:11:25,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Este,1,No,No,38.286477,-0.7572013,1,"Junto a una piedra",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1SZHhCfSluUqQC1T8Qi2.jpg?alt=media&token=645a34ca-cb7e-437a-ada6-c502dd53ec20
20/12/2025,11:11:03,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2865194,-0.7573082,1,"",
20/12/2025,11:10:48,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2865412,-0.7572819,1,"",
20/12/2025,11:10:41,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.286519,-0.7572628,1,"",
20/12/2025,11:10:30,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2865298,-0.7572749,1,"",
20/12/2025,11:10:01,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FaudssOzTL5y5ScatFsJ1.jpg?alt=media&token=4c4afb38-d2ef-4552-a567-7d8a0733e315
20/12/2025,11:10:00,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.286415,-0.7576517,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FW5wdnh29RfskElCTFysv.jpg?alt=media&token=5c924f4c-cd68-4d09-bb8b-2f1ddc2c1b90
20/12/2025,11:10:00,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28672524751362,-0.7571996591192302,1,"",
20/12/2025,11:09:49,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28672524751362,-0.7571996591192302,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FLvzZwXyY5aUbCMqaJm8D.jpg?alt=media&token=a50db31d-67dd-44a9-aa3c-8cafa85fa619
20/12/2025,11:09:23,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FxR6rkZkfr8C6f7KhqVpj.jpg?alt=media&token=e3a052d2-88b2-4648-9315-cfd48b143192
20/12/2025,11:09:15,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2865637,-0.7574039,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FLDp0iqF44HjT1uKlYFPv.jpg?alt=media&token=0dc1e94a-82f7-4e6a-be73-604ac14777d6
20/12/2025,11:09:09,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28672524751362,-0.7571996591192302,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FppesoA7HecCeH63TJCE7.jpg?alt=media&token=aff41702-fe53-4e54-bff6-3a938ce08132
20/12/2025,11:08:00,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2864467,-0.7574067,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FSo0ML0IHdPMKaXm6jjDu.jpg?alt=media&token=3b845cdf-5f9b-491f-8a92-e894d3bf6fc0
20/12/2025,11:06:26,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2864859,-0.757278,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FEWzaMVKkIHZUnh4sg6AQ.jpg?alt=media&token=c1a414f4-de85-4b08-bca2-e6214d0570ad
20/12/2025,11:06:11,0C75tonmZQtEmIslT396,Sergio y Clara,Coscoja,Pregerminado 72h,Nodriza Viva,Este,2,No,Sí,38.306479,-0.7445185,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FIf0K2hgjTTqZK9wJURvz.jpg?alt=media&token=a9eab55c-673a-4c40-a96b-d3a6d87b125f
20/12/2025,11:05:29,0C75tonmZQtEmIslT396,Sergio y Clara,Coscoja,Pregerminado 72h,Nodriza Viva,Norte,2,No,No,38.3048376,-0.7436275,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FtEHSWpbZx4S1YLu0mYaZ.jpg?alt=media&token=e3ccd59d-1fef-4dcb-8399-666134524b9f
20/12/2025,11:05:01,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2864933,-0.7572717,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fv8les5Do7YzBCytzUPcw.jpg?alt=media&token=85ad7e77-fae2-4f3c-9751-05780f380836
20/12/2025,11:04:55,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2865313,-0.7572222,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FMjo9P4T7A3TTj6bHCrTV.jpg?alt=media&token=737f4dcd-5b65-4414-a93a-abb8378af34c
20/12/2025,11:04:26,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865007,-0.7571937,1,"",
20/12/2025,11:04:20,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865056,-0.7571715,1,"",
20/12/2025,11:04:13,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865163,-0.7571555,1,"",
20/12/2025,11:04:07,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865183,-0.7572783,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F5Ks5jpfVoCpzl6OHO3kt.jpg?alt=media&token=f71a1808-3bd6-4fe4-90e4-3593c6f24c85
20/12/2025,11:03:32,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2865306,-0.7572864,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FECV69ukGMzLkrqG0bGnW.jpg?alt=media&token=6386dfd8-83fa-47b8-9368-c0e5942e85b9
20/12/2025,11:03:02,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.286658926322126,-0.7570897712168138,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FUUnATm2O2J9M05Ad3qxG.jpg?alt=media&token=9c6a34d1-b5bc-49ce-ba31-7a89beaf0794
20/12/2025,11:01:31,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864586,-0.7572162,1,"",
20/12/2025,11:01:23,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.286455,-0.7572218,1,"",
20/12/2025,11:01:18,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864581,-0.7572233,1,"",
20/12/2025,11:01:11,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.286456,-0.7572234,1,"",
20/12/2025,11:01:05,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.28643,-0.7571483,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fco2AVJVpp7MxxqTkOGoV.jpg?alt=media&token=a7cd4d5c-d62d-4ba9-b568-0b161c27e8cf
20/12/2025,11:00:59,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2864117,-0.7571167,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F3xBbOdnVYMKVgV5e1bQp.jpg?alt=media&token=02ff089e-7a7c-4584-b9f2-06e3c182c46e
20/12/2025,11:00:54,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FpC4uECXgwEqJR3L0Shy3.jpg?alt=media&token=4cbb5e16-86bf-4970-84ee-cb77a5e03fac
20/12/2025,11:00:11,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FhlCOXBMpXVZmpLz47IzW.jpg?alt=media&token=7d54e5ac-c36f-4003-a677-b4bccfc9ec1f
20/12/2025,10:59:54,0C75tonmZQtEmIslT396,Sergio y Clara,Coscoja,Pregerminado 72h,Nodriza Viva,Este,2,No,No,38.3048376,-0.7436275,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F6VIBuxTZ0ZmyuRMROrS5.jpg?alt=media&token=e558ce31-31b7-4f27-8ae2-a1247c92987c
20/12/2025,10:59:30,0C75tonmZQtEmIslT396,Sergio y Cristina,Encina,Pregerminado 24h,Nodriza Muerta,Oeste,1,No,No,38.2864284,-0.7572574,1,"N° Golpes 15 ",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FbzwdSg9DqJVcDmCmhRUP.jpg?alt=media&token=0d13af7b-f39c-4673-b6d1-17d4f65ce1bf
20/12/2025,10:59:22,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2865517,-0.756977,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fk4153OiQpWSwjejuYNd7.jpg?alt=media&token=ae822818-9a8a-4829-bf1e-c30d790a78d4
20/12/2025,10:59:09,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28666567204248,-0.7570352002366921,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FxANO9TbQm6Pw6O7J2iQc.jpg?alt=media&token=36d5fd61-2a31-4a1d-9873-a5788b4d68c1
20/12/2025,10:59:02,0C75tonmZQtEmIslT396,Sergio y Clara,Coscoja,Pregerminado 72h,Nodriza Viva,Norte,2,No,No,38.306479,-0.7445185,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FFKsR5PCrfKRlTRLzKDOC.jpg?alt=media&token=6a9686a2-6e42-4946-b306-fdbef4c7094d
20/12/2025,10:58:55,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.286615,-0.7572317,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FiTbE3fePlQsp5EJh7458.jpg?alt=media&token=66fb017b-9e08-407b-a007-126b60663a39
20/12/2025,10:58:50,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28666544618487,-0.7570364595635192,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FiVz1FcJzftTve1yVmty0.jpg?alt=media&token=e6d8c3cb-87aa-4ac2-a45c-27e3be9ab88f
20/12/2025,10:58:26,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.286673228799344,-0.7570567087709837,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FekJAxL2DYwjuqYYRDw3o.jpg?alt=media&token=aeb44ce3-f2f5-472d-9008-3ec8f3d5a92d
20/12/2025,10:58:01,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864635,-0.7571964,1,"",
20/12/2025,10:57:51,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864865,-0.7571919,1,"",
20/12/2025,10:57:49,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Alcorque,Norte,1,No,No,38.2866729169429,-0.7570584536609619,1,"Alcorque natural roca",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F6BRZOxD1XuWnax1LYAst.jpg?alt=media&token=11718c18-9736-4787-a51d-56ac8ac6de8a
20/12/2025,10:57:48,0C75tonmZQtEmIslT396,Sergio y Cristina,Encina,Pregerminado 24h,Nodriza Muerta,Oeste,1,No,No,38.286416,-0.7571797,1,"",
20/12/2025,10:57:42,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864869,-0.757192,1,"",
20/12/2025,10:57:36,0C75tonmZQtEmIslT396,Sergio y Cristina,Encina,Pregerminado 24h,Nodriza Muerta,Oeste,1,No,No,38.2865214,-0.7572204,1,"",
20/12/2025,10:57:34,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2866117,-0.7572117,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fx6MFMoxNRab86xXMI5wq.jpg?alt=media&token=f920f040-419e-4b11-91be-188c70a775b1
20/12/2025,10:57:02,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Alcorque,Norte,1,No,No,38.28667242845038,-0.7570611868597492,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FqvAEyYZqKj10buqRaoKT.jpg?alt=media&token=50fd0b25-bdc4-4473-99c1-37b3f8927db0
20/12/2025,10:56:31,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2869383,-0.756315,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fa7DNUyskk25QTTE8RflA.jpg?alt=media&token=bc1b5662-ac23-4f9d-b673-c36f08bc1b91
20/12/2025,10:55:16,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FfidaP7dXiVIHAXGk5GXs.jpg?alt=media&token=dfa36ce1-0a55-4a7e-9f37-844fc59c4ded
20/12/2025,10:53:44,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,2,No,No,38.286395,-0.7572065,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FHTkoqiiskDdYmlZpNUdz.jpg?alt=media&token=87e70a42-a57c-4c64-8f68-b8a37c45bcf5
20/12/2025,10:53:24,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,2,No,No,38.2863947,-0.7572035,1,"",
20/12/2025,10:53:11,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,1,No,No,38.2863817,-0.7572018,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FWERicd3EtgsN4OqvtLzQ.jpg?alt=media&token=dd3e9fa5-8d2e-40c8-9c41-2ce4904acec5
20/12/2025,10:52:41,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2866317,-0.7573333,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FYHr3en1tqIsL2XRrsSkh.jpg?alt=media&token=be656b59-2608-4fde-be36-6d71340348b6
20/12/2025,10:51:59,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FG56fExFBItSOgC44lJUH.jpg?alt=media&token=783e4add-2362-438e-af15-715e6c23abd7
20/12/2025,10:51:33,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FfezPwwpLOt0zz9KAQjyO.jpg?alt=media&token=6bd6692e-d385-47e6-b3dd-ef414e9d2928
